Epoch  AP@[IoU=0.50:0.95]  AP@[IoU=0.5]  AP@[IoU=0.75]  AP@[area=small]  AP@[area=middle]  AP@[area=large]  AR@[1 per image]  AR@[10 per image]  AR@[100 per image]  AR@[area=small]  AR@[area=middle]  AR@[area=large]  mloss  lr
epoch:  27  0.4096  0.6234  0.4546  0.1213  0.2955  0.4913  0.3757  0.5403  0.5516  0.2226  0.4377  0.6159  0.0317  0.007830
epoch:  28  0.4216  0.6321  0.4700  0.1366  0.2863  0.5059  0.3866  0.5429  0.5532  0.2500  0.4195  0.6203  0.0310  0.007683
epoch:  29  0.4191  0.6246  0.4622  0.1220  0.2864  0.5030  0.3814  0.5441  0.5546  0.2223  0.4320  0.6225  0.0306  0.007533
epoch:  30  0.4235  0.6472  0.4693  0.0943  0.2761  0.5156  0.3885  0.5436  0.5571  0.2339  0.4281  0.6286  0.0300  0.007381
epoch:  31  0.4243  0.6315  0.4654  0.1243  0.2910  0.5120  0.3855  0.5462  0.5568  0.2176  0.4351  0.6265  0.0298  0.007225
epoch:  32  0.4204  0.6255  0.4688  0.1465  0.3066  0.5043  0.3835  0.5398  0.5494  0.2510  0.4476  0.6158  0.0293  0.007068
epoch:  33  0.4324  0.6353  0.4770  0.1138  0.3055  0.5206  0.3969  0.5548  0.5651  0.2056  0.4595  0.6382  0.0289  0.006909
epoch:  34  0.4173  0.6237  0.4573  0.1262  0.2976  0.4984  0.3842  0.5431  0.5538  0.2341  0.4338  0.6176  0.0285  0.006747
epoch:  35  0.4349  0.6359  0.4803  0.1128  0.2934  0.5206  0.3957  0.5524  0.5621  0.2482  0.4188  0.6359  0.0291  0.006585
epoch:  36  0.4300  0.6321  0.4863  0.1074  0.3077  0.5106  0.3915  0.5469  0.5565  0.2335  0.4595  0.6180  0.0283  0.006421
epoch:  37  0.4403  0.6434  0.4857  0.0917  0.2968  0.5298  0.4019  0.5549  0.5665  0.1930  0.4255  0.6445  0.0283  0.006255
epoch:  38  0.4342  0.6499  0.4836  0.1232  0.3197  0.5144  0.3939  0.5498  0.5588  0.2544  0.4585  0.6250  0.0271  0.006090
epoch:  39  0.4472  0.6479  0.4956  0.1039  0.2929  0.5380  0.4001  0.5563  0.5665  0.2130  0.4234  0.6424  0.0276  0.005923
epoch:  40  0.4565  0.6574  0.5124  0.1316  0.3264  0.5436  0.4040  0.5684  0.5764  0.2736  0.4521  0.6484  0.0270  0.005757
epoch:  41  0.4351  0.6372  0.4845  0.1025  0.2950  0.5254  0.3951  0.5573  0.5676  0.2061  0.4257  0.6464  0.0272  0.005590
epoch:  42  0.4394  0.6366  0.4934  0.1296  0.3032  0.5253  0.3967  0.5482  0.5573  0.2314  0.4226  0.6302  0.0265  0.005424
epoch:  43  0.4463  0.6417  0.5006  0.1450  0.3134  0.5367  0.4065  0.5652  0.5749  0.2478  0.4542  0.6451  0.0262  0.005258
epoch:  44  0.4525  0.6376  0.5043  0.1304  0.3104  0.5457  0.4064  0.5602  0.5690  0.2718  0.4384  0.6420  0.0258  0.005093
epoch:  45  0.4527  0.6404  0.5018  0.1263  0.2969  0.5492  0.4076  0.5540  0.5637  0.2397  0.4164  0.6462  0.0258  0.004929
epoch:  46  0.4679  0.6567  0.5195  0.1318  0.3035  0.5578  0.4147  0.5712  0.5803  0.2440  0.4274  0.6567  0.0254  0.004766
epoch:  47  0.4547  0.6521  0.5123  0.1355  0.3133  0.5417  0.4083  0.5602  0.5689  0.2335  0.4289  0.6460  0.0253  0.004605
epoch:  48  0.4527  0.6440  0.4999  0.1166  0.3089  0.5377  0.4069  0.5615  0.5707  0.2674  0.4271  0.6415  0.0247  0.004446
epoch:  49  0.4462  0.6392  0.4965  0.1374  0.3169  0.5311  0.4021  0.5530  0.5635  0.2371  0.4358  0.6336  0.0243  0.004288
epoch:  50  0.4576  0.6489  0.5164  0.1226  0.3148  0.5457  0.4103  0.5615  0.5687  0.2592  0.4237  0.6452  0.0244  0.004133
epoch:  51  0.4623  0.6577  0.5111  0.1371  0.3080  0.5568  0.4139  0.5686  0.5778  0.2427  0.4220  0.6564  0.0240  0.003980
epoch:  52  0.4643  0.6528  0.5153  0.1295  0.3232  0.5609  0.4241  0.5793  0.5885  0.2439  0.4479  0.6681  0.0232  0.003830
epoch:  53  0.4607  0.6446  0.5057  0.1464  0.3095  0.5515  0.4168  0.5682  0.5762  0.2503  0.4386  0.6506  0.0239  0.003683
epoch:  54  0.4739  0.6583  0.5215  0.1578  0.3202  0.5636  0.4209  0.5747  0.5832  0.2487  0.4383  0.6622  0.0228  0.003540
epoch:  55  0.4658  0.6538  0.5188  0.1681  0.3186  0.5531  0.4103  0.5635  0.5723  0.2676  0.4280  0.6498  0.0228  0.003399
epoch:  56  0.4614  0.6484  0.5180  0.1203  0.3106  0.5492  0.4066  0.5596  0.5675  0.2181  0.4198  0.6449  0.0228  0.003263
epoch:  57  0.4723  0.6563  0.5260  0.1666  0.3211  0.5630  0.4174  0.5682  0.5756  0.2612  0.4266  0.6557  0.0227  0.003130
epoch:  58  0.4686  0.6533  0.5162  0.1548  0.3232  0.5601  0.4163  0.5718  0.5803  0.2609  0.4376  0.6582  0.0224  0.003001
epoch:  59  0.4729  0.6592  0.5235  0.1649  0.3222  0.5694  0.4226  0.5769  0.5851  0.2625  0.4335  0.6698  0.0218  0.002876
epoch:  60  0.4747  0.6506  0.5216  0.1516  0.3227  0.5711  0.4203  0.5677  0.5749  0.2385  0.4255  0.6601  0.0219  0.002756
epoch:  61  0.4660  0.6473  0.5128  0.1422  0.3181  0.5583  0.4157  0.5637  0.5717  0.2444  0.4316  0.6505  0.0219  0.002641
epoch:  62  0.4725  0.6532  0.5211  0.1556  0.3224  0.5648  0.4250  0.5762  0.5832  0.2548  0.4310  0.6637  0.0212  0.002530
epoch:  63  0.4750  0.6522  0.5185  0.1593  0.3169  0.5653  0.4192  0.5695  0.5775  0.2470  0.4256  0.6556  0.0216  0.002424
epoch:  64  0.4704  0.6456  0.5211  0.1418  0.3078  0.5651  0.4147  0.5645  0.5722  0.2540  0.4194  0.6535  0.0208  0.002324
epoch:  65  0.4784  0.6576  0.5269  0.1604  0.3151  0.5751  0.4243  0.5711  0.5784  0.2503  0.4318  0.6617  0.0208  0.002229
epoch:  66  0.4864  0.6661  0.5344  0.1508  0.3297  0.5813  0.4320  0.5890  0.5966  0.2620  0.4453  0.6795  0.0208  0.002139
epoch:  67  0.4705  0.6486  0.5162  0.1573  0.3148  0.5639  0.4178  0.5663  0.5729  0.2401  0.4173  0.6565  0.0209  0.002055
epoch:  68  0.4724  0.6516  0.5178  0.1456  0.3041  0.5691  0.4230  0.5684  0.5759  0.2588  0.4037  0.6628  0.0207  0.001976
epoch:  69  0.4780  0.6566  0.5258  0.1413  0.3244  0.5746  0.4261  0.5742  0.5820  0.2496  0.4277  0.6707  0.0201  0.001903
epoch:  70  0.4759  0.6520  0.5228  0.1493  0.3288  0.5689  0.4198  0.5699  0.5775  0.2557  0.4246  0.6587  0.0201  0.001836
epoch:  71  0.4754  0.6517  0.5248  0.1378  0.3281  0.5688  0.4263  0.5695  0.5771  0.2633  0.4235  0.6598  0.0197  0.001776
epoch:  72  0.4788  0.6548  0.5292  0.1492  0.3120  0.5775  0.4256  0.5729  0.5797  0.2602  0.4059  0.6683  0.0200  0.001721
epoch:  73  0.4800  0.6548  0.5283  0.1543  0.3189  0.5785  0.4257  0.5731  0.5809  0.2638  0.4216  0.6661  0.0198  0.001673
epoch:  74  0.4796  0.6540  0.5247  0.1833  0.3152  0.5754  0.4218  0.5712  0.5780  0.2696  0.4191  0.6613  0.0194  0.001631
epoch:  75  0.4791  0.6522  0.5231  0.1313  0.3059  0.5781  0.4258  0.5696  0.5767  0.2484  0.4014  0.6648  0.0199  0.001595
epoch:  76  0.4799  0.6535  0.5301  0.1478  0.3242  0.5740  0.4229  0.5739  0.5815  0.2363  0.4297  0.6649  0.0195  0.001566
